event_id,event_ts,event_date,user_id,session_id,event_type,product_id,product_name,device,country,traffic_source
e_u_00022_s_u_00022_001_1768039547,2026-01-10 10:05:47+00:00,2026-01-10 00:00:00,u_00022,s_u_00022_001,page_view,p_0100,Product 100,desktop,IN,organic
e_u_00022_s_u_00022_001_1768039557,2026-01-10 10:05:57+00:00,2026-01-10 00:00:00,u_00022,s_u_00022_001,page_view,p_0100,Product 100,mobile,CA,organic
e_u_00022_s_u_00022_001_1768039561,2026-01-10 10:06:01+00:00,2026-01-10 00:00:00,u_00022,s_u_00022_001,product_view,p_0100,Product 100,mobile,IN,organic
e_u_00022_s_u_00022_001_1768039586,2026-01-10 10:06:26+00:00,2026-01-10 00:00:00,u_00022,s_u_00022_001,product_view,p_0100,Product 100,mobile,CA,email
e_u_00022_s_u_00022_001_1768039669,2026-01-10 10:07:49+00:00,2026-01-10 00:00:00,u_00022,s_u_00022_001,product_view,p_0100,Product 100,mobile,US,organic
e_u_00023_s_u_00023_000_1768161012,2026-01-11 19:50:12+00:00,2026-01-11 00:00:00,u_00023,s_u_00023_000,page_view,p_0042,Product 042,tablet,US,email
e_u_00023_s_u_00023_000_1768161062,2026-01-11 19:51:02+00:00,2026-01-11 00:00:00,u_00023,s_u_00023_000,product_view,p_0042,Product 042,desktop,US,direct
e_u_00023_s_u_00023_000_1768161075,2026-01-11 19:51:15+00:00,2026-01-11 00:00:00,u_00023,s_u_00023_000,product_view,p_0042,Product 042,mobile,US,email
e_u_00023_s_u_00023_000_1768161112,2026-01-11 19:51:52+00:00,2026-01-11 00:00:00,u_00023,s_u_00023_000,page_view,p_0042,Product 042,mobile,AU,email
e_u_00023_s_u_00023_000_1768161118,2026-01-11 19:51:58+00:00,2026-01-11 00:00:00,u_00023,s_u_00023_000,product_view,p_0042,Product 042,mobile,UK,paid
e_u_00023_s_u_00023_000_1768161128,2026-01-11 19:52:08+00:00,2026-01-11 00:00:00,u_00023,s_u_00023_000,page_view,p_0042,Product 042,mobile,CA,referral
e_u_00023_s_u_00023_000_1768161297,2026-01-11 19:54:57+00:00,2026-01-11 00:00:00,u_00023,s_u_00023_000,product_view,p_0042,Product 042,mobile,US,organic
e_u_00023_s_u_00023_000_1768161340,2026-01-11 19:55:40+00:00,2026-01-11 00:00:00,u_00023,s_u_00023_000,product_view,p_0042,Product 042,mobile,US,organic
e_u_00023_s_u_00023_000_1768161364,2026-01-11 19:56:04+00:00,2026-01-11 00:00:00,u_00023,s_u_00023_000,product_view,p_0042,Product 042,mobile,IN,organic
e_u_00023_s_u_00023_000_1768161472,2026-01-11 19:57:52+00:00,2026-01-11 00:00:00,u_00023,s_u_00023_000,add_to_cart,p_0042,Product 042,desktop,US,organic
e_u_00023_s_u_00023_000_1768161477,2026-01-11 19:57:57+00:00,2026-01-11 00:00:00,u_00023,s_u_00023_000,checkout,p_0042,Product 042,desktop,AU,referral
e_u_00023_s_u_00023_000_1768161548,2026-01-11 19:59:08+00:00,2026-01-11 00:00:00,u_00023,s_u_00023_000,purchase,p_0042,Product 042,mobile,AU,email
e_u_00023_s_u_00023_001_1767973822,2026-01-09 15:50:22+00:00,2026-01-09 00:00:00,u_00023,s_u_00023_001,page_view,p_0079,Product 079,mobile,UK,organic
e_u_00023_s_u_00023_001_1767973873,2026-01-09 15:51:13+00:00,2026-01-09 00:00:00,u_00023,s_u_00023_001,product_view,p_0079,Product 079,desktop,UK,email
e_u_00023_s_u_00023_001_1767974058,2026-01-09 15:54:18+00:00,2026-01-09 00:00:00,u_00023,s_u_00023_001,product_view,p_0079,Product 079,desktop,IN,paid
e_u_00023_s_u_00023_001_1767974283,2026-01-09 15:58:03+00:00,2026-01-09 00:00:00,u_00023,s_u_00023_001,product_view,p_0079,Product 079,mobile,IN,paid
e_u_00023_s_u_00023_001_1767974591,2026-01-09 16:03:11+00:00,2026-01-09 00:00:00,u_00023,s_u_00023_001,product_view,p_0079,Product 079,desktop,UK,organic
e_u_00023_s_u_00023_002_1768334347,2026-01-13 19:59:07+00:00,2026-01-13 00:00:00,u_00023,s_u_00023_002,page_view,p_0013,Product 013,mobile,US,email
e_u_00023_s_u_00023_002_1768334403,2026-01-13 20:00:03+00:00,2026-01-13 00:00:00,u_00023,s_u_00023_002,product_view,p_0013,Product 013,desktop,CA,paid
e_u_00023_s_u_00023_002_1768334495,2026-01-13 20:01:35+00:00,2026-01-13 00:00:00,u_00023,s_u_00023_002,page_view,p_0013,Product 013,desktop,IN,organic
e_u_00023_s_u_00023_002_1768334783,2026-01-13 20:06:23+00:00,2026-01-13 00:00:00,u_00023,s_u_00023_002,product_view,p_0013,Product 013,mobile,US,paid
e_u_00023_s_u_00023_002_1768335109,2026-01-13 20:11:49+00:00,2026-01-13 00:00:00,u_00023,s_u_00023_002,page_view,p_0013,Product 013,mobile,US,email
e_u_00023_s_u_00023_002_1768335278,2026-01-13 20:14:38+00:00,2026-01-13 00:00:00,u_00023,s_u_00023_002,product_view,p_0013,Product 013,mobile,IN,paid
e_u_00023_s_u_00023_002_1768335389,2026-01-13 20:16:29+00:00,2026-01-13 00:00:00,u_00023,s_u_00023_002,product_view,p_0013,Product 013,mobile,US,referral
e_u_00024_s_u_00024_000_1768138841,2026-01-11 13:40:41+00:00,2026-01-11 00:00:00,u_00024,s_u_00024_000,page_view,p_0097,Product 097,mobile,AU,organic
e_u_00024_s_u_00024_000_1768138921,2026-01-11 13:42:01+00:00,2026-01-11 00:00:00,u_00024,s_u_00024_000,page_view,p_0097,Product 097,desktop,US,referral
e_u_00024_s_u_00024_000_1768138967,2026-01-11 13:42:47+00:00,2026-01-11 00:00:00,u_00024,s_u_00024_000,product_view,p_0097,Product 097,mobile,AU,organic
e_u_00024_s_u_00024_000_1768139026,2026-01-11 13:43:46+00:00,2026-01-11 00:00:00,u_00024,s_u_00024_000,page_view,p_0097,Product 097,desktop,US,organic
e_u_00024_s_u_00024_000_1768139171,2026-01-11 13:46:11+00:00,2026-01-11 00:00:00,u_00024,s_u_00024_000,product_view,p_0097,Product 097,desktop,US,organic
e_u_00024_s_u_00024_000_1768139258,2026-01-11 13:47:38+00:00,2026-01-11 00:00:00,u_00024,s_u_00024_000,product_view,p_0097,Product 097,mobile,CA,organic
e_u_00024_s_u_00024_000_1768139451,2026-01-11 13:50:51+00:00,2026-01-11 00:00:00,u_00024,s_u_00024_000,page_view,p_0097,Product 097,desktop,CA,organic
e_u_00024_s_u_00024_000_1768139597,2026-01-11 13:53:17+00:00,2026-01-11 00:00:00,u_00024,s_u_00024_000,page_view,p_0097,Product 097,mobile,US,organic
e_u_00024_s_u_00024_000_1768139599,2026-01-11 13:53:19+00:00,2026-01-11 00:00:00,u_00024,s_u_00024_000,product_view,p_0097,Product 097,desktop,US,referral
e_u_00024_s_u_00024_000_1768139803,2026-01-11 13:56:43+00:00,2026-01-11 00:00:00,u_00024,s_u_00024_000,add_to_cart,p_0097,Product 097,desktop,AU,paid
e_u_00024_s_u_00024_001_1767824429,2026-01-07 22:20:29+00:00,2026-01-07 00:00:00,u_00024,s_u_00024_001,page_view,p_0073,Product 073,mobile,IN,organic
e_u_00024_s_u_00024_001_1767824557,2026-01-07 22:22:37+00:00,2026-01-07 00:00:00,u_00024,s_u_00024_001,product_view,p_0073,Product 073,desktop,IN,referral
e_u_00024_s_u_00024_001_1767824567,2026-01-07 22:22:47+00:00,2026-01-07 00:00:00,u_00024,s_u_00024_001,page_view,p_0073,Product 073,desktop,US,paid
e_u_00024_s_u_00024_001_1767824606,2026-01-07 22:23:26+00:00,2026-01-07 00:00:00,u_00024,s_u_00024_001,product_view,p_0073,Product 073,desktop,UK,organic
e_u_00024_s_u_00024_001_1767824623,2026-01-07 22:23:43+00:00,2026-01-07 00:00:00,u_00024,s_u_00024_001,product_view,p_0073,Product 073,mobile,CA,paid
e_u_00024_s_u_00024_001_1767824634,2026-01-07 22:23:54+00:00,2026-01-07 00:00:00,u_00024,s_u_00024_001,page_view,p_0073,Product 073,mobile,AU,organic
e_u_00024_s_u_00024_001_1767824711,2026-01-07 22:25:11+00:00,2026-01-07 00:00:00,u_00024,s_u_00024_001,product_view,p_0073,Product 073,mobile,US,organic
e_u_00024_s_u_00024_001_1767824810,2026-01-07 22:26:50+00:00,2026-01-07 00:00:00,u_00024,s_u_00024_001,page_view,p_0073,Product 073,mobile,IN,paid
e_u_00024_s_u_00024_001_1767824844,2026-01-07 22:27:24+00:00,2026-01-07 00:00:00,u_00024,s_u_00024_001,page_view,p_0073,Product 073,desktop,CA,direct
e_u_00024_s_u_00024_001_1767824879,2026-01-07 22:27:59+00:00,2026-01-07 00:00:00,u_00024,s_u_00024_001,product_view,p_0073,Product 073,desktop,US,paid
e_u_00024_s_u_00024_001_1767824956,2026-01-07 22:29:16+00:00,2026-01-07 00:00:00,u_00024,s_u_00024_001,page_view,p_0073,Product 073,mobile,CA,organic
e_u_00024_s_u_00024_001_1767825014,2026-01-07 22:30:14+00:00,2026-01-07 00:00:00,u_00024,s_u_00024_001,page_view,p_0073,Product 073,mobile,UK,direct
e_u_00024_s_u_00024_001_1767825025,2026-01-07 22:30:25+00:00,2026-01-07 00:00:00,u_00024,s_u_00024_001,page_view,p_0073,Product 073,mobile,US,paid
e_u_00024_s_u_00024_001_1767825033,2026-01-07 22:30:33+00:00,2026-01-07 00:00:00,u_00024,s_u_00024_001,product_view,p_0073,Product 073,mobile,IN,direct
e_u_00024_s_u_00024_002_1768160702,2026-01-11 19:45:02+00:00,2026-01-11 00:00:00,u_00024,s_u_00024_002,page_view,p_0042,Product 042,mobile,UK,paid
e_u_00024_s_u_00024_002_1768160745,2026-01-11 19:45:45+00:00,2026-01-11 00:00:00,u_00024,s_u_00024_002,product_view,p_0042,Product 042,mobile,CA,email
e_u_00024_s_u_00024_002_1768161086,2026-01-11 19:51:26+00:00,2026-01-11 00:00:00,u_00024,s_u_00024_002,product_view,p_0042,Product 042,tablet,UK,organic
e_u_00024_s_u_00024_002_1768161103,2026-01-11 19:51:43+00:00,2026-01-11 00:00:00,u_00024,s_u_00024_002,product_view,p_0042,Product 042,mobile,US,organic
e_u_00024_s_u_00024_002_1768161521,2026-01-11 19:58:41+00:00,2026-01-11 00:00:00,u_00024,s_u_00024_002,add_to_cart,p_0042,Product 042,mobile,UK,paid
e_u_00024_s_u_00024_003_1768270959,2026-01-13 02:22:39+00:00,2026-01-13 00:00:00,u_00024,s_u_00024_003,page_view,p_0035,Product 035,mobile,IN,paid
e_u_00024_s_u_00024_003_1768271298,2026-01-13 02:28:18+00:00,2026-01-13 00:00:00,u_00024,s_u_00024_003,product_view,p_0035,Product 035,mobile,US,paid
e_u_00024_s_u_00024_003_1768271504,2026-01-13 02:31:44+00:00,2026-01-13 00:00:00,u_00024,s_u_00024_003,page_view,p_0035,Product 035,mobile,UK,paid
e_u_00024_s_u_00024_003_1768271637,2026-01-13 02:33:57+00:00,2026-01-13 00:00:00,u_00024,s_u_00024_003,product_view,p_0035,Product 035,mobile,IN,email
e_u_00024_s_u_00024_003_1768271777,2026-01-13 02:36:17+00:00,2026-01-13 00:00:00,u_00024,s_u_00024_003,product_view,p_0035,Product 035,desktop,US,referral
e_u_00024_s_u_00024_003_1768272013,2026-01-13 02:40:13+00:00,2026-01-13 00:00:00,u_00024,s_u_00024_003,product_view,p_0035,Product 035,desktop,UK,organic
e_u_00025_s_u_00025_000_1767881814,2026-01-08 14:16:54+00:00,2026-01-08 00:00:00,u_00025,s_u_00025_000,page_view,p_0048,Product 048,mobile,CA,referral
e_u_00025_s_u_00025_000_1767881838,2026-01-08 14:17:18+00:00,2026-01-08 00:00:00,u_00025,s_u_00025_000,product_view,p_0048,Product 048,mobile,AU,paid
e_u_00025_s_u_00025_000_1767881846,2026-01-08 14:17:26+00:00,2026-01-08 00:00:00,u_00025,s_u_00025_000,product_view,p_0048,Product 048,desktop,CA,organic
e_u_00025_s_u_00025_000_1767881849,2026-01-08 14:17:29+00:00,2026-01-08 00:00:00,u_00025,s_u_00025_000,page_view,p_0048,Product 048,mobile,UK,organic
e_u_00025_s_u_00025_000_1767881857,2026-01-08 14:17:37+00:00,2026-01-08 00:00:00,u_00025,s_u_00025_000,product_view,p_0048,Product 048,desktop,UK,organic
e_u_00025_s_u_00025_000_1767881860,2026-01-08 14:17:40+00:00,2026-01-08 00:00:00,u_00025,s_u_00025_000,product_view,p_0048,Product 048,desktop,US,organic
e_u_00025_s_u_00025_000_1767881895,2026-01-08 14:18:15+00:00,2026-01-08 00:00:00,u_00025,s_u_00025_000,page_view,p_0048,Product 048,desktop,IN,organic
e_u_00025_s_u_00025_000_1767882211,2026-01-08 14:23:31+00:00,2026-01-08 00:00:00,u_00025,s_u_00025_000,page_view,p_0048,Product 048,mobile,IN,paid
e_u_00025_s_u_00025_000_1767882253,2026-01-08 14:24:13+00:00,2026-01-08 00:00:00,u_00025,s_u_00025_000,product_view,p_0048,Product 048,mobile,IN,organic
e_u_00025_s_u_00025_000_1767882377,2026-01-08 14:26:17+00:00,2026-01-08 00:00:00,u_00025,s_u_00025_000,add_to_cart,p_0048,Product 048,mobile,IN,referral
e_u_00025_s_u_00025_000_1767882450,2026-01-08 14:27:30+00:00,2026-01-08 00:00:00,u_00025,s_u_00025_000,checkout,p_0048,Product 048,mobile,IN,organic
e_u_00025_s_u_00025_000_1767882580,2026-01-08 14:29:40+00:00,2026-01-08 00:00:00,u_00025,s_u_00025_000,purchase,p_0048,Product 048,desktop,US,paid
e_u_00026_s_u_00026_000_1768288059,2026-01-13 07:07:39+00:00,2026-01-13 00:00:00,u_00026,s_u_00026_000,page_view,p_0080,Product 080,mobile,AU,referral
e_u_00026_s_u_00026_000_1768288212,2026-01-13 07:10:12+00:00,2026-01-13 00:00:00,u_00026,s_u_00026_000,product_view,p_0080,Product 080,mobile,US,paid
e_u_00026_s_u_00026_000_1768288733,2026-01-13 07:18:53+00:00,2026-01-13 00:00:00,u_00026,s_u_00026_000,product_view,p_0080,Product 080,desktop,US,organic
e_u_00026_s_u_00026_000_1768288875,2026-01-13 07:21:15+00:00,2026-01-13 00:00:00,u_00026,s_u_00026_000,page_view,p_0080,Product 080,mobile,IN,direct
e_u_00026_s_u_00026_000_1768288983,2026-01-13 07:23:03+00:00,2026-01-13 00:00:00,u_00026,s_u_00026_000,page_view,p_0080,Product 080,mobile,UK,direct
e_u_00026_s_u_00026_000_1768289013,2026-01-13 07:23:33+00:00,2026-01-13 00:00:00,u_00026,s_u_00026_000,product_view,p_0080,Product 080,tablet,US,paid
e_u_00026_s_u_00026_000_1768289013,2026-01-13 07:23:33+00:00,2026-01-13 00:00:00,u_00026,s_u_00026_000,add_to_cart,p_0080,Product 080,mobile,UK,organic
e_u_00026_s_u_00026_001_1768005730,2026-01-10 00:42:10+00:00,2026-01-10 00:00:00,u_00026,s_u_00026_001,page_view,p_0033,Product 033,mobile,UK,organic
e_u_00026_s_u_00026_001_1768005754,2026-01-10 00:42:34+00:00,2026-01-10 00:00:00,u_00026,s_u_00026_001,product_view,p_0033,Product 033,desktop,CA,organic
e_u_00026_s_u_00026_001_1768005768,2026-01-10 00:42:48+00:00,2026-01-10 00:00:00,u_00026,s_u_00026_001,product_view,p_0033,Product 033,mobile,IN,organic
e_u_00026_s_u_00026_001_1768006110,2026-01-10 00:48:30+00:00,2026-01-10 00:00:00,u_00026,s_u_00026_001,product_view,p_0033,Product 033,mobile,UK,direct
e_u_00026_s_u_00026_001_1768006138,2026-01-10 00:48:58+00:00,2026-01-10 00:00:00,u_00026,s_u_00026_001,page_view,p_0033,Product 033,tablet,US,referral
e_u_00026_s_u_00026_001_1768006150,2026-01-10 00:49:10+00:00,2026-01-10 00:00:00,u_00026,s_u_00026_001,product_view,p_0033,Product 033,desktop,CA,organic
e_u_00026_s_u_00026_001_1768006270,2026-01-10 00:51:10+00:00,2026-01-10 00:00:00,u_00026,s_u_00026_001,page_view,p_0033,Product 033,mobile,US,paid
e_u_00026_s_u_00026_001_1768006323,2026-01-10 00:52:03+00:00,2026-01-10 00:00:00,u_00026,s_u_00026_001,page_view,p_0033,Product 033,mobile,AU,referral
e_u_00026_s_u_00026_001_1768006400,2026-01-10 00:53:20+00:00,2026-01-10 00:00:00,u_00026,s_u_00026_001,product_view,p_0033,Product 033,mobile,AU,direct
e_u_00026_s_u_00026_001_1768006473,2026-01-10 00:54:33+00:00,2026-01-10 00:00:00,u_00026,s_u_00026_001,product_view,p_0033,Product 033,mobile,CA,organic
e_u_00026_s_u_00026_002_1768422222,2026-01-14 20:23:42+00:00,2026-01-14 00:00:00,u_00026,s_u_00026_002,page_view,p_0023,Product 023,desktop,CA,referral
e_u_00026_s_u_00026_002_1768422382,2026-01-14 20:26:22+00:00,2026-01-14 00:00:00,u_00026,s_u_00026_002,page_view,p_0023,Product 023,mobile,US,organic
e_u_00026_s_u_00026_002_1768422477,2026-01-14 20:27:57+00:00,2026-01-14 00:00:00,u_00026,s_u_00026_002,page_view,p_0023,Product 023,mobile,UK,paid
e_u_00026_s_u_00026_002_1768422503,2026-01-14 20:28:23+00:00,2026-01-14 00:00:00,u_00026,s_u_00026_002,page_view,p_0023,Product 023,mobile,US,paid
e_u_00026_s_u_00026_002_1768422521,2026-01-14 20:28:41+00:00,2026-01-14 00:00:00,u_00026,s_u_00026_002,product_view,p_0023,Product 023,mobile,IN,direct
e_u_00026_s_u_00026_002_1768422535,2026-01-14 20:28:55+00:00,2026-01-14 00:00:00,u_00026,s_u_00026_002,page_view,p_0023,Product 023,mobile,US,organic
e_u_00026_s_u_00026_002_1768422547,2026-01-14 20:29:07+00:00,2026-01-14 00:00:00,u_00026,s_u_00026_002,product_view,p_0023,Product 023,mobile,US,referral
e_u_00026_s_u_00026_002_1768422568,2026-01-14 20:29:28+00:00,2026-01-14 00:00:00,u_00026,s_u_00026_002,page_view,p_0023,Product 023,desktop,CA,organic
e_u_00026_s_u_00026_002_1768422569,2026-01-14 20:29:29+00:00,2026-01-14 00:00:00,u_00026,s_u_00026_002,product_view,p_0023,Product 023,desktop,US,organic
e_u_00026_s_u_00026_002_1768422614,2026-01-14 20:30:14+00:00,2026-01-14 00:00:00,u_00026,s_u_00026_002,page_view,p_0023,Product 023,mobile,IN,paid
e_u_00026_s_u_00026_002_1768422647,2026-01-14 20:30:47+00:00,2026-01-14 00:00:00,u_00026,s_u_00026_002,page_view,p_0023,Product 023,desktop,US,direct
e_u_00026_s_u_00026_002_1768422993,2026-01-14 20:36:33+00:00,2026-01-14 00:00:00,u_00026,s_u_00026_002,page_view,p_0023,Product 023,mobile,IN,paid
e_u_00026_s_u_00026_002_1768423035,2026-01-14 20:37:15+00:00,2026-01-14 00:00:00,u_00026,s_u_00026_002,product_view,p_0023,Product 023,desktop,US,paid
e_u_00026_s_u_00026_002_1768423041,2026-01-14 20:37:21+00:00,2026-01-14 00:00:00,u_00026,s_u_00026_002,product_view,p_0023,Product 023,desktop,US,organic
e_u_00027_s_u_00027_000_1767951243,2026-01-09 09:34:03+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_000,page_view,p_0065,Product 065,tablet,US,email
e_u_00027_s_u_00027_000_1767951387,2026-01-09 09:36:27+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_000,product_view,p_0065,Product 065,mobile,IN,referral
e_u_00027_s_u_00027_000_1767951407,2026-01-09 09:36:47+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_000,product_view,p_0065,Product 065,mobile,US,email
e_u_00027_s_u_00027_001_1767839236,2026-01-08 02:27:16+00:00,2026-01-08 00:00:00,u_00027,s_u_00027_001,page_view,p_0025,Product 025,mobile,US,paid
e_u_00027_s_u_00027_001_1767839320,2026-01-08 02:28:40+00:00,2026-01-08 00:00:00,u_00027,s_u_00027_001,product_view,p_0025,Product 025,mobile,IN,email
e_u_00027_s_u_00027_001_1767839489,2026-01-08 02:31:29+00:00,2026-01-08 00:00:00,u_00027,s_u_00027_001,product_view,p_0025,Product 025,mobile,US,referral
e_u_00027_s_u_00027_001_1767839653,2026-01-08 02:34:13+00:00,2026-01-08 00:00:00,u_00027,s_u_00027_001,page_view,p_0025,Product 025,mobile,US,organic
e_u_00027_s_u_00027_001_1767839942,2026-01-08 02:39:02+00:00,2026-01-08 00:00:00,u_00027,s_u_00027_001,page_view,p_0025,Product 025,mobile,UK,organic
e_u_00027_s_u_00027_001_1767839980,2026-01-08 02:39:40+00:00,2026-01-08 00:00:00,u_00027,s_u_00027_001,product_view,p_0025,Product 025,mobile,US,organic
e_u_00027_s_u_00027_001_1767840043,2026-01-08 02:40:43+00:00,2026-01-08 00:00:00,u_00027,s_u_00027_001,page_view,p_0025,Product 025,mobile,IN,organic
e_u_00027_s_u_00027_001_1767840096,2026-01-08 02:41:36+00:00,2026-01-08 00:00:00,u_00027,s_u_00027_001,page_view,p_0025,Product 025,mobile,US,organic
e_u_00027_s_u_00027_001_1767840281,2026-01-08 02:44:41+00:00,2026-01-08 00:00:00,u_00027,s_u_00027_001,product_view,p_0025,Product 025,desktop,IN,referral
e_u_00027_s_u_00027_002_1767993161,2026-01-09 21:12:41+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_002,page_view,p_0025,Product 025,mobile,US,direct
e_u_00027_s_u_00027_002_1767993217,2026-01-09 21:13:37+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_002,page_view,p_0025,Product 025,desktop,US,direct
e_u_00027_s_u_00027_002_1767993339,2026-01-09 21:15:39+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_002,page_view,p_0025,Product 025,mobile,CA,direct
e_u_00027_s_u_00027_002_1767993463,2026-01-09 21:17:43+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_002,product_view,p_0025,Product 025,tablet,US,referral
e_u_00027_s_u_00027_002_1767993531,2026-01-09 21:18:51+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_002,product_view,p_0025,Product 025,mobile,UK,direct
e_u_00027_s_u_00027_002_1767993827,2026-01-09 21:23:47+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_002,product_view,p_0025,Product 025,mobile,AU,organic
e_u_00027_s_u_00027_002_1767993844,2026-01-09 21:24:04+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_002,product_view,p_0025,Product 025,desktop,UK,organic
e_u_00027_s_u_00027_002_1767993872,2026-01-09 21:24:32+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_002,page_view,p_0025,Product 025,desktop,UK,organic
e_u_00027_s_u_00027_002_1767993944,2026-01-09 21:25:44+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_002,product_view,p_0025,Product 025,mobile,UK,referral
e_u_00027_s_u_00027_002_1767994155,2026-01-09 21:29:15+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_002,product_view,p_0025,Product 025,desktop,US,referral
e_u_00027_s_u_00027_002_1767994296,2026-01-09 21:31:36+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_002,product_view,p_0025,Product 025,desktop,IN,paid
e_u_00027_s_u_00027_002_1767994313,2026-01-09 21:31:53+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_002,product_view,p_0025,Product 025,mobile,AU,direct
e_u_00027_s_u_00027_002_1767994367,2026-01-09 21:32:47+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_002,product_view,p_0025,Product 025,mobile,US,paid
e_u_00027_s_u_00027_003_1768125342,2026-01-11 09:55:42+00:00,2026-01-11 00:00:00,u_00027,s_u_00027_003,page_view,p_0006,Product 006,mobile,US,referral
e_u_00027_s_u_00027_003_1768125403,2026-01-11 09:56:43+00:00,2026-01-11 00:00:00,u_00027,s_u_00027_003,product_view,p_0006,Product 006,desktop,UK,organic
e_u_00027_s_u_00027_003_1768125446,2026-01-11 09:57:26+00:00,2026-01-11 00:00:00,u_00027,s_u_00027_003,page_view,p_0006,Product 006,mobile,IN,direct
e_u_00027_s_u_00027_003_1768125446,2026-01-11 09:57:26+00:00,2026-01-11 00:00:00,u_00027,s_u_00027_003,product_view,p_0006,Product 006,desktop,UK,direct
e_u_00027_s_u_00027_003_1768125540,2026-01-11 09:59:00+00:00,2026-01-11 00:00:00,u_00027,s_u_00027_003,page_view,p_0006,Product 006,tablet,IN,direct
e_u_00027_s_u_00027_003_1768125699,2026-01-11 10:01:39+00:00,2026-01-11 00:00:00,u_00027,s_u_00027_003,page_view,p_0006,Product 006,mobile,US,organic
e_u_00027_s_u_00027_003_1768125982,2026-01-11 10:06:22+00:00,2026-01-11 00:00:00,u_00027,s_u_00027_003,page_view,p_0006,Product 006,mobile,US,direct
e_u_00027_s_u_00027_003_1768125988,2026-01-11 10:06:28+00:00,2026-01-11 00:00:00,u_00027,s_u_00027_003,product_view,p_0006,Product 006,desktop,AU,referral
e_u_00027_s_u_00027_004_1767974065,2026-01-09 15:54:25+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_004,page_view,p_0066,Product 066,desktop,AU,email
e_u_00027_s_u_00027_004_1767974107,2026-01-09 15:55:07+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_004,product_view,p_0066,Product 066,mobile,IN,organic
e_u_00027_s_u_00027_004_1767974271,2026-01-09 15:57:51+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_004,page_view,p_0066,Product 066,mobile,CA,organic
e_u_00027_s_u_00027_004_1767974321,2026-01-09 15:58:41+00:00,2026-01-09 00:00:00,u_00027,s_u_00027_004,product_view,p_0066,Product 066,desktop,AU,direct
e_u_00028_s_u_00028_000_1768088732,2026-01-10 23:45:32+00:00,2026-01-10 00:00:00,u_00028,s_u_00028_000,page_view,p_0060,Product 060,mobile,IN,direct
e_u_00028_s_u_00028_000_1768088798,2026-01-10 23:46:38+00:00,2026-01-10 00:00:00,u_00028,s_u_00028_000,product_view,p_0060,Product 060,tablet,US,paid
e_u_00028_s_u_00028_000_1768089391,2026-01-10 23:56:31+00:00,2026-01-10 00:00:00,u_00028,s_u_00028_000,product_view,p_0060,Product 060,desktop,US,referral
e_u_00028_s_u_00028_000_1768089548,2026-01-10 23:59:08+00:00,2026-01-10 00:00:00,u_00028,s_u_00028_000,page_view,p_0060,Product 060,mobile,AU,organic
e_u_00028_s_u_00028_000_1768089658,2026-01-11 00:00:58+00:00,2026-01-11 00:00:00,u_00028,s_u_00028_000,product_view,p_0060,Product 060,desktop,US,referral
e_u_00028_s_u_00028_001_1768218773,2026-01-12 11:52:53+00:00,2026-01-12 00:00:00,u_00028,s_u_00028_001,page_view,p_0011,Product 011,mobile,US,organic
e_u_00028_s_u_00028_001_1768218950,2026-01-12 11:55:50+00:00,2026-01-12 00:00:00,u_00028,s_u_00028_001,page_view,p_0011,Product 011,mobile,CA,direct
e_u_00028_s_u_00028_001_1768219011,2026-01-12 11:56:51+00:00,2026-01-12 00:00:00,u_00028,s_u_00028_001,page_view,p_0011,Product 011,desktop,IN,organic
e_u_00028_s_u_00028_001_1768219037,2026-01-12 11:57:17+00:00,2026-01-12 00:00:00,u_00028,s_u_00028_001,page_view,p_0011,Product 011,mobile,US,paid
e_u_00028_s_u_00028_001_1768219099,2026-01-12 11:58:19+00:00,2026-01-12 00:00:00,u_00028,s_u_00028_001,page_view,p_0011,Product 011,desktop,CA,referral
e_u_00028_s_u_00028_001_1768219180,2026-01-12 11:59:40+00:00,2026-01-12 00:00:00,u_00028,s_u_00028_001,product_view,p_0011,Product 011,mobile,US,direct
e_u_00028_s_u_00028_001_1768219232,2026-01-12 12:00:32+00:00,2026-01-12 00:00:00,u_00028,s_u_00028_001,product_view,p_0011,Product 011,mobile,US,direct
e_u_00028_s_u_00028_001_1768219258,2026-01-12 12:00:58+00:00,2026-01-12 00:00:00,u_00028,s_u_00028_001,product_view,p_0011,Product 011,mobile,US,organic
